ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60634,9,02/28/2021,03/06/2021,91,9303,120,12241.6,2011,84995,2646,111842.9,0.1,0.1,3,144,3.9,189.5,75995,60634-2021-9,POINT (-87.797373 41.944967)
60634,1,01/02/2022,01/08/2022,1460,17293,1921,22755.4,8358,227521,10998,299389.4,0.2,0.1,13,219,17.1,288.2,75995,60634-2022-1,POINT (-87.797373 41.944967)
60634,10,03/06/2022,03/12/2022,20,19166,26,25220.1,3798,271607,4998,357401.1,0.0,0.1,1,245,1.3,322.4,75995,60634-2022-10,POINT (-87.797373 41.944967)
60634,11,03/13/2022,03/19/2022,33,19199,43,25263.5,3746,275353,4929,362330.4,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-11,POINT (-87.797373 41.944967)
60634,12,03/20/2022,03/26/2022,37,19236,49,25312.2,3483,278836,4583,366913.6,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-12,POINT (-87.797373 41.944967)
60634,13,03/27/2022,04/02/2022,29,19265,38,25350.4,3434,282270,4519,371432.3,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-13,POINT (-87.797373 41.944967)
60634,14,04/03/2022,04/09/2022,72,19337,95,25445.1,3389,285659,4460,375891.8,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-14,POINT (-87.797373 41.944967)
60634,15,04/10/2022,04/16/2022,65,19402,86,25530.6,1231,286890,1620,377511.7,0.1,0.1,0,245,0.0,322.4,75995,60634-2022-15,POINT (-87.797373 41.944967)
60634,16,04/17/2022,04/23/2022,120,19522,158,25688.5,3227,290117,4246,381758,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-16,POINT (-87.797373 41.944967)
60634,17,04/24/2022,04/30/2022,134,19656,176,25864.9,3384,293501,4453,386210.9,0.1,0.1,0,245,0.0,322.4,75995,60634-2022-17,POINT (-87.797373 41.944967)
60634,18,05/01/2022,05/07/2022,176,19832,232,26096.5,3421,296922,4502,390712.5,0.1,0.1,1,246,1.3,323.7,75995,60634-2022-18,POINT (-87.797373 41.944967)
60634,19,05/08/2022,05/14/2022,233,20065,307,26403.1,3411,300333,4488,395201,0.1,0.1,2,248,2.6,326.3,75995,60634-2022-19,POINT (-87.797373 41.944967)
60634,2,01/09/2022,01/15/2022,734,18027,966,23721.3,6134,233655,8072,307461,0.1,0.1,5,224,6.6,294.8,75995,60634-2022-2,POINT (-87.797373 41.944967)
60634,20,05/15/2022,05/21/2022,175,20240,230,26633.3,3408,303741,4484,399685.5,0.1,0.1,0,248,0.0,326.3,75995,60634-2022-20,POINT (-87.797373 41.944967)
60634,21,05/22/2022,05/28/2022,224,20464,295,26928.1,3325,307066,4375,404060.8,0.1,0.1,0,248,0.0,326.3,75995,60634-2022-21,POINT (-87.797373 41.944967)
60634,22,05/29/2022,06/04/2022,183,20647,241,27168.9,3007,310073,3957,408017.6,0.1,0.1,1,249,1.3,327.7,75995,60634-2022-22,POINT (-87.797373 41.944967)
60634,23,06/05/2022,06/11/2022,174,20821,229,27397.9,2802,312875,3687,411704.7,0.1,0.1,1,250,1.3,329.0,75995,60634-2022-23,POINT (-87.797373 41.944967)
60634,24,06/12/2022,06/18/2022,144,20965,190,27587.3,1083,313958,1425,413129.8,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-24,POINT (-87.797373 41.944967)
60634,25,06/19/2022,06/25/2022,166,21131,218,27805.8,1032,314990,1358,414487.8,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-25,POINT (-87.797373 41.944967)
60634,26,06/26/2022,07/02/2022,151,21282,199,28004.5,1029,316019,1354,415841.8,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-26,POINT (-87.797373 41.944967)
60634,27,07/03/2022,07/09/2022,142,21424,187,28191.3,1005,317024,1322,417164.3,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-27,POINT (-87.797373 41.944967)
60634,28,07/10/2022,07/16/2022,149,21573,196,28387.4,1193,318217,1570,418734.1,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-28,POINT (-87.797373 41.944967)
60634,29,07/17/2022,07/23/2022,192,21765,253,28640,1174,319391,1545,420279,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-29,POINT (-87.797373 41.944967)
60634,3,01/16/2022,01/22/2022,498,18525,655,24376.6,6536,240191,8601,316061.6,0.1,0.1,7,231,9.2,304.0,75995,60634-2022-3,POINT (-87.797373 41.944967)
60634,30,07/24/2022,07/30/2022,210,21975,276,28916.4,1127,320518,1483,421762,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-30,POINT (-87.797373 41.944967)
60634,31,07/31/2022,08/06/2022,182,22157,240,29155.9,937,321455,1233,422994.9,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-31,POINT (-87.797373 41.944967)
60634,32,08/07/2022,08/13/2022,155,22312,204,29359.8,959,322414,1262,424256.9,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-32,POINT (-87.797373 41.944967)
60634,33,08/14/2022,08/20/2022,142,22454,187,29546.7,982,323396,1292,425549,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-33,POINT (-87.797373 41.944967)
60634,34,08/21/2022,08/27/2022,145,22599,191,29737.5,1084,324480,1426,426975.5,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-34,POINT (-87.797373 41.944967)
60634,35,08/28/2022,09/03/2022,165,22764,217,29954.6,1666,326146,2192,429167.7,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-35,POINT (-87.797373 41.944967)
60634,36,09/04/2022,09/10/2022,120,22884,158,30112.5,1640,327786,2158,431325.7,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-36,POINT (-87.797373 41.944967)
60634,37,09/11/2022,09/17/2022,96,22980,126,30238.8,1756,329542,2311,433636.4,0.1,0.1,1,251,1.3,330.3,75995,60634-2022-37,POINT (-87.797373 41.944967)
60634,38,09/18/2022,09/24/2022,87,23067,114,30353.3,1582,331124,2082,435718.1,0.1,0.1,0,251,0.0,330.3,75995,60634-2022-38,POINT (-87.797373 41.944967)
60634,39,09/25/2022,10/01/2022,72,23139,95,30448.1,1632,332756,2148,437865.6,0.1,0.1,0,251,0.0,330.3,75995,60634-2022-39,POINT (-87.797373 41.944967)
60634,4,01/23/2022,01/29/2022,250,18775,329,24705.6,5846,246037,7693,323754.2,0.1,0.1,6,237,7.9,311.9,75995,60634-2022-4,POINT (-87.797373 41.944967)
60634,40,10/02/2022,10/08/2022,66,23205,87,30534.9,1536,334292,2021,439886.8,0.1,0.1,0,251,0.0,330.3,75995,60634-2022-40,POINT (-87.797373 41.944967)
60634,41,10/09/2022,10/15/2022,61,23266,80,30615.2,1484,335776,1953,441839.6,0.1,0.1,0,251,0.0,330.3,75995,60634-2022-41,POINT (-87.797373 41.944967)
60634,5,01/30/2022,02/05/2022,117,18892,154,24859.5,4820,250857,6342,330096.7,0.0,0.1,0,237,0.0,311.9,75995,60634-2022-5,POINT (-87.797373 41.944967)
60634,6,02/06/2022,02/12/2022,92,18984,121,24980.6,4768,255625,6274,336370.8,0.0,0.1,1,238,1.3,313.2,75995,60634-2022-6,POINT (-87.797373 41.944967)
60634,7,02/13/2022,02/19/2022,74,19058,97,25078,4260,259885,5606,341976.4,0.0,0.1,1,239,1.3,314.5,75995,60634-2022-7,POINT (-87.797373 41.944967)
60634,8,02/20/2022,02/26/2022,49,19107,64,25142.4,3966,263851,5219,347195.2,0.0,0.1,4,243,5.3,319.8,75995,60634-2022-8,POINT (-87.797373 41.944967)
60634,9,02/27/2022,03/05/2022,39,19146,51,25193.8,3958,267809,5208,352403.4,0.0,0.1,1,244,1.3,321.1,75995,60634-2022-9,POINT (-87.797373 41.944967)
60636,28,07/05/2020,07/11/2020,22,832,68,2583.6,516,5237,1602,16262.5,0.0,0.1,0,51,0.0,158.4,32203,60636-2020-28,POINT (-87.668597 41.77599)
60636,29,07/12/2020,07/18/2020,12,844,37,2620.9,425,5662,1320,17582.2,0.0,0.1,0,51,0.0,158.4,32203,60636-2020-29,POINT (-87.668597 41.77599)
60636,30,07/19/2020,07/25/2020,36,880,112,2732.7,457,6119,1419,19001.3,0.1,0.1,1,52,3.1,161.5,32203,60636-2020-30,POINT (-87.668597 41.77599)
60636,31,07/26/2020,08/01/2020,39,919,121,2853.8,442,6561,1372,20373.9,0.1,0.1,0,52,0.0,161.5,32203,60636-2020-31,POINT (-87.668597 41.77599)
60636,32,08/02/2020,08/08/2020,31,950,96,2950,472,7033,1466,21839.6,0.1,0.1,2,54,6.2,167.7,32203,60636-2020-32,POINT (-87.668597 41.77599)
60636,33,08/09/2020,08/15/2020,21,971,65,3015.2,482,7515,1497,23336.3,0.1,0.1,0,54,0.0,167.7,32203,60636-2020-33,POINT (-87.668597 41.77599)
60636,34,08/16/2020,08/22/2020,21,992,65,3080.5,453,7968,1407,24743,0.1,0.1,0,54,0.0,167.7,32203,60636-2020-34,POINT (-87.668597 41.77599)
60636,35,08/23/2020,08/29/2020,21,1013,65,3145.7,441,8409,1369,26112.5,0.1,0.1,0,54,0.0,167.7,32203,60636-2020-35,POINT (-87.668597 41.77599)
60636,36,08/30/2020,09/05/2020,27,1040,84,3229.5,491,8900,1525,27637.2,0.1,0.1,1,55,3.1,170.8,32203,60636-2020-36,POINT (-87.668597 41.77599)
60636,37,09/06/2020,09/12/2020,15,1055,47,3276.1,430,9330,1335,28972.5,0.0,0.1,1,56,3.1,173.9,32203,60636-2020-37,POINT (-87.668597 41.77599)
60636,38,09/13/2020,09/19/2020,21,1076,65,3341.3,383,9713,1189,30161.8,0.1,0.1,0,56,0.0,173.9,32203,60636-2020-38,POINT (-87.668597 41.77599)
60636,39,09/20/2020,09/26/2020,20,1096,62,3403.4,406,10119,1261,31422.5,0.0,0.1,1,57,3.1,177.0,32203,60636-2020-39,POINT (-87.668597 41.77599)
60636,40,09/27/2020,10/03/2020,25,1121,78,3481,520,10639,1615,33037.3,0.0,0.1,0,57,0.0,177.0,32203,60636-2020-40,POINT (-87.668597 41.77599)
60636,41,10/04/2020,10/10/2020,34,1155,106,3586.6,542,11181,1683,34720.4,0.1,0.1,1,58,3.1,180.1,32203,60636-2020-41,POINT (-87.668597 41.77599)
60636,42,10/11/2020,10/17/2020,52,1207,162,3748.1,575,11756,1786,36505.9,0.1,0.1,0,58,0.0,180.1,32203,60636-2020-42,POINT (-87.668597 41.77599)
60636,43,10/18/2020,10/24/2020,46,1253,143,3890.9,572,12328,1776,38282.1,0.1,0.1,0,58,0.0,180.1,32203,60636-2020-43,POINT (-87.668597 41.77599)
60636,44,10/25/2020,10/31/2020,82,1335,255,4145.6,683,13011,2121,40403.1,0.1,0.1,2,60,6.2,186.3,32203,60636-2020-44,POINT (-87.668597 41.77599)
60636,45,11/01/2020,11/07/2020,151,1486,469,4614.5,796,13807,2472,42874.9,0.2,0.1,1,61,3.1,189.4,32203,60636-2020-45,POINT (-87.668597 41.77599)
60636,46,11/08/2020,11/14/2020,156,1642,484,5098.9,1013,14820,3146,46020.6,0.2,0.1,1,62,3.1,192.5,32203,60636-2020-46,POINT (-87.668597 41.77599)
60636,47,11/15/2020,11/21/2020,153,1795,475,5574,1062,15882,3298,49318.4,0.2,0.1,5,67,15.5,208.1,32203,60636-2020-47,POINT (-87.668597 41.77599)
60636,48,11/22/2020,11/28/2020,129,1924,401,5974.6,826,16708,2565,51883.4,0.2,0.1,4,71,12.4,220.5,32203,60636-2020-48,POINT (-87.668597 41.77599)
60636,49,11/29/2020,12/05/2020,162,2086,503,6477.7,1004,17712,3118,55001.1,0.2,0.1,3,74,9.3,229.8,32203,60636-2020-49,POINT (-87.668597 41.77599)
60636,50,12/06/2020,12/12/2020,141,2227,438,6915.5,937,18649,2910,57910.8,0.2,0.1,2,76,6.2,236.0,32203,60636-2020-50,POINT (-87.668597 41.77599)
60636,51,12/13/2020,12/19/2020,108,2335,335,7250.9,837,19486,2599,60509.9,0.1,0.1,3,79,9.3,245.3,32203,60636-2020-51,POINT (-87.668597 41.77599)
60636,52,12/20/2020,12/26/2020,75,2410,233,7483.8,655,20141,2034,62543.9,0.1,0.1,1,80,3.1,248.4,32203,60636-2020-52,POINT (-87.668597 41.77599)
60636,53,12/27/2020,01/02/2021,69,2479,214,7698,695,20836,2158,64702,0.1,0.1,3,83,9.3,257.7,32203,60636-2020-53,POINT (-87.668597 41.77599)
60636,1,01/03/2021,01/09/2021,92,2571,286,7983.7,795,21631,2469,67170.8,0.1,0.1,2,85,6.2,264.0,32203,60636-2021-1,POINT (-87.668597 41.77599)
60636,10,03/07/2021,03/13/2021,20,2841,62,8822.2,708,27799,2199,86324.3,0.0,0.1,2,96,6.2,298.1,32203,60636-2021-10,POINT (-87.668597 41.77599)
60636,11,03/14/2021,03/20/2021,23,2864,71,8893.6,701,28500,2177,88501.1,0.0,0.1,0,96,0.0,298.1,32203,60636-2021-11,POINT (-87.668597 41.77599)
60636,12,03/21/2021,03/27/2021,33,2897,102,8996.1,706,29206,2192,90693.4,0.1,0.1,1,97,3.1,301.2,32203,60636-2021-12,POINT (-87.668597 41.77599)
60636,13,03/28/2021,04/03/2021,51,2948,158,9154.4,753,29959,2338,93031.7,0.1,0.1,0,97,0.0,301.2,32203,60636-2021-13,POINT (-87.668597 41.77599)
60636,14,04/04/2021,04/10/2021,76,3024,236,9390.4,909,30868,2823,95854.4,0.1,0.1,1,98,3.1,304.3,32203,60636-2021-14,POINT (-87.668597 41.77599)
60636,15,04/11/2021,04/17/2021,71,3095,220,9610.9,931,31799,2891,98745.5,0.1,0.1,0,98,0.0,304.3,32203,60636-2021-15,POINT (-87.668597 41.77599)
60636,16,04/18/2021,04/24/2021,59,3154,183,9794.1,917,32716,2848,101593,0.1,0.1,2,100,6.2,310.5,32203,60636-2021-16,POINT (-87.668597 41.77599)
60636,17,04/25/2021,05/01/2021,75,3229,233,10027,965,33681,2997,104589.6,0.1,0.1,0,100,0.0,310.5,32203,60636-2021-17,POINT (-87.668597 41.77599)
60636,18,05/02/2021,05/08/2021,92,3321,286,10312.7,984,34665,3056,107645.3,0.1,0.1,1,101,3.1,313.6,32203,60636-2021-18,POINT (-87.668597 41.77599)
60636,19,05/09/2021,05/15/2021,51,3372,158,10471.1,914,35579,2838,110483.5,0.1,0.1,1,102,3.1,316.7,32203,60636-2021-19,POINT (-87.668597 41.77599)
Unknown,39,09/20/2020,09/26/2020,0,138,0,0,1739,55108,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
60636,2,01/10/2021,01/16/2021,55,2626,171,8154.5,799,22430,2481,69651.9,0.1,0.1,1,86,3.1,267.1,32203,60636-2021-2,POINT (-87.668597 41.77599)
60636,20,05/16/2021,05/22/2021,44,3416,137,10607.7,872,36451,2708,113191.3,0.1,0.1,2,104,6.2,323.0,32203,60636-2021-20,POINT (-87.668597 41.77599)
60636,21,05/23/2021,05/29/2021,19,3435,59,10666.7,858,37309,2664,115855.7,0.0,0.1,2,106,6.2,329.2,32203,60636-2021-21,POINT (-87.668597 41.77599)
60636,22,05/30/2021,06/05/2021,9,3444,28,10694.7,728,38037,2261,118116.3,0.0,0.1,1,107,3.1,332.3,32203,60636-2021-22,POINT (-87.668597 41.77599)
60636,23,06/06/2021,06/12/2021,10,3454,31,10725.7,620,38657,1925,120041.6,0.0,0.1,0,107,0.0,332.3,32203,60636-2021-23,POINT (-87.668597 41.77599)
60636,24,06/13/2021,06/19/2021,2,3456,6,10731.9,632,39289,1963,122004.2,0.0,0.1,0,107,0.0,332.3,32203,60636-2021-24,POINT (-87.668597 41.77599)
60636,25,06/20/2021,06/26/2021,3,3459,9,10741.2,755,40044,2344,124348.7,0.0,0.1,1,108,3.1,335.4,32203,60636-2021-25,POINT (-87.668597 41.77599)
60636,26,06/27/2021,07/03/2021,6,3465,19,10759.9,801,40845,2487,126836,0.0,0.1,1,109,3.1,338.5,32203,60636-2021-26,POINT (-87.668597 41.77599)
60636,27,07/04/2021,07/10/2021,4,3469,12,10772.3,873,41718,2711,129546.9,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-27,POINT (-87.668597 41.77599)
60636,28,07/11/2021,07/17/2021,9,3478,28,10800.2,1016,42734,3155,132701.9,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-28,POINT (-87.668597 41.77599)
60636,29,07/18/2021,07/24/2021,11,3489,34,10834.4,1088,43822,3379,136080.5,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-29,POINT (-87.668597 41.77599)
60636,3,01/17/2021,01/23/2021,53,2679,165,8319.1,695,23125,2158,71810.1,0.1,0.1,3,89,9.3,276.4,32203,60636-2021-3,POINT (-87.668597 41.77599)
60636,30,07/25/2021,07/31/2021,18,3507,56,10890.3,1197,45019,3717,139797.5,0.0,0.1,2,111,6.2,344.7,32203,60636-2021-30,POINT (-87.668597 41.77599)
60636,31,08/01/2021,08/07/2021,35,3542,109,10999,1139,46158,3537,143334.5,0.0,0.1,0,111,0.0,344.7,32203,60636-2021-31,POINT (-87.668597 41.77599)
60636,32,08/08/2021,08/14/2021,28,3570,87,11085.9,1274,47432,3956,147290.6,0.0,0.1,0,111,0.0,344.7,32203,60636-2021-32,POINT (-87.668597 41.77599)
60636,33,08/15/2021,08/21/2021,39,3609,121,11207,1314,48746,4080,151371,0.0,0.1,1,112,3.1,347.8,32203,60636-2021-33,POINT (-87.668597 41.77599)
60636,34,08/22/2021,08/28/2021,66,3675,205,11412,1397,50143,4338,155709.1,0.0,0.1,1,113,3.1,350.9,32203,60636-2021-34,POINT (-87.668597 41.77599)
60636,35,08/29/2021,09/04/2021,54,3729,168,11579.7,1504,51647,4670,160379.5,0.0,0.1,1,114,3.1,354.0,32203,60636-2021-35,POINT (-87.668597 41.77599)
60636,36,09/05/2021,09/11/2021,44,3773,137,11716.3,1414,53061,4391,164770.4,0.0,0.1,1,115,3.1,357.1,32203,60636-2021-36,POINT (-87.668597 41.77599)
60636,37,09/12/2021,09/18/2021,47,3820,146,11862.2,1805,54866,5605,170375.4,0.0,0.1,0,115,0.0,357.1,32203,60636-2021-37,POINT (-87.668597 41.77599)
60636,38,09/19/2021,09/25/2021,33,3853,102,11964.7,1831,56697,5686,176061.2,0.0,0.1,0,115,0.0,357.1,32203,60636-2021-38,POINT (-87.668597 41.77599)
60636,39,09/26/2021,10/02/2021,37,3890,115,12079.6,2037,58734,6326,182386.7,0.0,0.1,1,116,3.1,360.2,32203,60636-2021-39,POINT (-87.668597 41.77599)
60636,4,01/24/2021,01/30/2021,44,2723,137,8455.7,781,23906,2425,74235.3,0.1,0.1,2,91,6.2,282.6,32203,60636-2021-4,POINT (-87.668597 41.77599)
60636,40,10/03/2021,10/09/2021,31,3921,96,12175.9,1994,60728,6192,188578.7,0.0,0.1,0,116,0.0,360.2,32203,60636-2021-40,POINT (-87.668597 41.77599)
60636,44,10/31/2021,11/06/2021,48,4048,149,12570.3,2406,69559,7471,216001.6,0.0,0.1,2,119,6.2,369.5,32203,60636-2021-44,POINT (-87.668597 41.77599)
60636,45,11/07/2021,11/13/2021,45,4093,140,12710,2310,71869,7173,223174.9,0.0,0.1,0,119,0.0,369.5,32203,60636-2021-45,POINT (-87.668597 41.77599)
60636,46,11/14/2021,11/20/2021,60,4153,186,12896.3,2741,74610,8512,231686.5,0.0,0.1,0,119,0.0,369.5,32203,60636-2021-46,POINT (-87.668597 41.77599)
60636,47,11/21/2021,11/27/2021,54,4207,168,13064,2347,76957,7288,238974.6,0.0,0.1,1,120,3.1,372.6,32203,60636-2021-47,POINT (-87.668597 41.77599)
60636,48,11/28/2021,12/04/2021,104,4311,323,13387,3226,80183,10018,248992.3,0.0,0.1,2,122,6.2,378.8,32203,60636-2021-48,POINT (-87.668597 41.77599)
60636,49,12/05/2021,12/11/2021,119,4430,370,13756.5,3067,83250,9524,258516.3,0.0,0.1,1,123,3.1,382.0,32203,60636-2021-49,POINT (-87.668597 41.77599)
60636,5,01/31/2021,02/06/2021,28,2751,87,8542.7,621,24527,1928,76163.7,0.1,0.1,1,92,3.1,285.7,32203,60636-2021-5,POINT (-87.668597 41.77599)
Unknown,40,09/27/2020,10/03/2020,9,147,0,0,1713,56821,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-40,
60636,50,12/12/2021,12/18/2021,231,4661,717,14473.8,3409,86659,10586,269102.3,0.1,0.1,3,126,9.3,391.3,32203,60636-2021-50,POINT (-87.668597 41.77599)
60636,51,12/19/2021,12/25/2021,417,5078,1295,15768.7,3029,89688,9406,278508.2,0.1,0.1,2,128,6.2,397.5,32203,60636-2021-51,POINT (-87.668597 41.77599)
60636,52,12/26/2021,01/01/2022,618,5696,1919,17687.8,3438,93126,10676,289184.2,0.2,0.1,2,130,6.2,403.7,32203,60636-2021-52,POINT (-87.668597 41.77599)
60636,6,02/07/2021,02/13/2021,29,2780,90,8632.7,686,25213,2130,78293.9,0.0,0.1,2,94,6.2,291.9,32203,60636-2021-6,POINT (-87.668597 41.77599)
60636,7,02/14/2021,02/20/2021,15,2795,47,8679.3,525,25738,1630,79924.2,0.0,0.1,0,94,0.0,291.9,32203,60636-2021-7,POINT (-87.668597 41.77599)
60636,8,02/21/2021,02/27/2021,14,2809,44,8722.8,681,26419,2115,82038.9,0.0,0.1,0,94,0.0,291.9,32203,60636-2021-8,POINT (-87.668597 41.77599)
60636,9,02/28/2021,03/06/2021,12,2821,37,8760.1,672,27091,2087,84125.7,0.0,0.1,0,94,0.0,291.9,32203,60636-2021-9,POINT (-87.668597 41.77599)
60636,1,01/02/2022,01/08/2022,478,6174,1484,19172.1,3397,96523,10549,299732.9,0.1,0.1,9,139,27.9,431.6,32203,60636-2022-1,POINT (-87.668597 41.77599)
60636,10,03/06/2022,03/12/2022,5,6666,16,20699.9,3098,127327,9620,395388.6,0.0,0.1,0,161,0.0,500.0,32203,60636-2022-10,POINT (-87.668597 41.77599)
60636,11,03/13/2022,03/19/2022,4,6670,12,20712.4,3247,130574,10083,405471.5,0.0,0.1,1,162,3.1,503.1,32203,60636-2022-11,POINT (-87.668597 41.77599)
60636,12,03/20/2022,03/26/2022,8,6678,25,20737.2,2042,132616,6341,411812.6,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-12,POINT (-87.668597 41.77599)
60636,13,03/27/2022,04/02/2022,5,6683,16,20752.7,2163,134779,6717,418529.3,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-13,POINT (-87.668597 41.77599)
60636,14,04/03/2022,04/09/2022,8,6691,25,20777.6,2520,137299,7825,426354.7,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-14,POINT (-87.668597 41.77599)
60636,15,04/10/2022,04/16/2022,8,6699,25,20802.4,815,138114,2531,428885.5,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-15,POINT (-87.668597 41.77599)
60636,16,04/17/2022,04/23/2022,9,6708,28,20830.4,1805,139919,5605,434490.6,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-16,POINT (-87.668597 41.77599)
60636,17,04/24/2022,04/30/2022,27,6735,84,20914.2,1895,141814,5884,440375.1,0.0,0.1,0,162,0.0,503.1,32203,60636-2022-17,POINT (-87.668597 41.77599)
60636,18,05/01/2022,05/07/2022,43,6778,134,21047.7,2173,143987,6748,447122.9,0.0,0.0,0,162,0.0,503.1,32203,60636-2022-18,POINT (-87.668597 41.77599)
60636,19,05/08/2022,05/14/2022,58,6836,180,21227.8,2136,146123,6633,453755.9,0.0,0.0,1,163,3.1,506.2,32203,60636-2022-19,POINT (-87.668597 41.77599)
60636,2,01/09/2022,01/15/2022,232,6406,720,19892.6,3165,99688,9828,309561.2,0.1,0.1,2,141,6.2,437.8,32203,60636-2022-2,POINT (-87.668597 41.77599)
60636,20,05/15/2022,05/21/2022,40,6876,124,21352,2064,148187,6409,460165.2,0.0,0.0,0,163,0.0,506.2,32203,60636-2022-20,POINT (-87.668597 41.77599)
60636,21,05/22/2022,05/28/2022,40,6916,124,21476.3,1965,150152,6102,466267.1,0.0,0.0,0,163,0.0,506.2,32203,60636-2022-21,POINT (-87.668597 41.77599)
60636,22,05/29/2022,06/04/2022,63,6979,196,21671.9,1736,151888,5391,471657.9,0.0,0.0,0,163,0.0,506.2,32203,60636-2022-22,POINT (-87.668597 41.77599)
60636,23,06/05/2022,06/11/2022,49,7028,152,21824.1,1677,153565,5208,476865.5,0.0,0.0,0,163,0.0,506.2,32203,60636-2022-23,POINT (-87.668597 41.77599)
60636,24,06/12/2022,06/18/2022,48,7076,149,21973.1,490,154055,1522,478387.1,0.1,0.0,0,163,0.0,506.2,32203,60636-2022-24,POINT (-87.668597 41.77599)
60636,25,06/19/2022,06/25/2022,44,7120,137,22109.7,552,154607,1714,480101.2,0.1,0.0,0,163,0.0,506.2,32203,60636-2022-25,POINT (-87.668597 41.77599)
60636,26,06/26/2022,07/02/2022,59,7179,183,22293,625,155232,1941,482042,0.1,0.0,0,163,0.0,506.2,32203,60636-2022-26,POINT (-87.668597 41.77599)
60636,27,07/03/2022,07/09/2022,46,7225,143,22435.8,565,155797,1754,483796.5,0.1,0.0,1,164,3.1,509.3,32203,60636-2022-27,POINT (-87.668597 41.77599)
60636,28,07/10/2022,07/16/2022,52,7277,162,22597.3,671,156468,2084,485880.2,0.1,0.0,0,164,0.0,509.3,32203,60636-2022-28,POINT (-87.668597 41.77599)
60636,29,07/17/2022,07/23/2022,58,7335,180,22777.4,665,157133,2065,487945.2,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-29,POINT (-87.668597 41.77599)
60636,3,01/16/2022,01/22/2022,105,6511,326,20218.6,3591,103279,11151,320712.4,0.0,0.1,10,151,31.1,468.9,32203,60636-2022-3,POINT (-87.668597 41.77599)
60636,30,07/24/2022,07/30/2022,89,7424,276,23053.8,747,157880,2320,490264.9,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-30,POINT (-87.668597 41.77599)
60636,31,07/31/2022,08/06/2022,80,7504,248,23302.2,791,158671,2456,492721.2,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-31,POINT (-87.668597 41.77599)
60636,32,08/07/2022,08/13/2022,66,7570,205,23507.1,634,159305,1969,494689.9,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-32,POINT (-87.668597 41.77599)
60636,33,08/14/2022,08/20/2022,29,7599,90,23597.2,628,159933,1950,496640.1,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-33,POINT (-87.668597 41.77599)
60636,34,08/21/2022,08/27/2022,64,7663,199,23795.9,814,160747,2528,499167.8,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-34,POINT (-87.668597 41.77599)
60636,35,08/28/2022,09/03/2022,54,7717,168,23963.6,1022,161769,3174,502341.4,0.1,0.1,0,164,0.0,509.3,32203,60636-2022-35,POINT (-87.668597 41.77599)
60636,36,09/04/2022,09/10/2022,45,7762,140,24103.3,1117,162886,3469,505810,0.0,0.1,0,164,0.0,509.3,32203,60636-2022-36,POINT (-87.668597 41.77599)
60636,37,09/11/2022,09/17/2022,27,7789,84,24187.2,1457,164343,4524,510334.4,0.0,0.1,0,164,0.0,509.3,32203,60636-2022-37,POINT (-87.668597 41.77599)
60636,38,09/18/2022,09/24/2022,51,7840,158,24345.6,1428,165771,4434,514768.8,0.0,0.1,0,164,0.0,509.3,32203,60636-2022-38,POINT (-87.668597 41.77599)
